GPUID:509-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:510-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:511-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:512-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:513-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:514-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-20,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:515-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:516-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:517-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:518-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:519-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:18 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:520-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:521-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:522-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:523-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:524-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-29,& turns:12 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:525-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:526-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:527-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:528-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:529-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:530-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-24,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:531-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:532-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:21 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:533-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:18 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:534-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,6,& turns:17 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:535-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:536-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:537-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:538-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:539-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-3,& turns:18 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:540-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-20,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:541-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:542-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:543-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:544-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:545-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:546-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:547-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:548-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:549-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:550-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:551-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:14 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:552-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:553-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:554-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:20 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:555-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,12,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:556-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,5,& turns:19 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:557-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:19 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:558-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:559-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,13,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:560-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:561-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:562-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:563-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,31,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:564-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:21 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:565-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:566-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:20 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:567-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-30,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:568-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:569-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:570-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:571-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:572-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:573-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:574-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:575-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:576-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:577-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:578-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:579-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-1,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:580-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:13 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:581-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:18 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:582-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,15,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:583-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:584-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,10,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:585-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:586-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:587-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:588-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:589-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:590-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:591-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,22,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:592-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:13 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:593-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-29,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:594-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:595-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-17,& turns:20 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:596-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:597-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,13,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:598-3 Game Deck:11: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:599-3 Game Deck:11: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-25,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:0-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-2,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:1-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:10-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:100-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:101-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:102-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,28,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:103-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:12 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:104-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:19 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:105-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:21 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:106-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:107-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:108-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,16,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:109-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:11-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:110-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:111-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:112-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:113-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:114-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-28,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:115-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:116-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,28,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:117-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:118-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-23,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:119-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:13 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:12-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:120-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:121-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:14 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:122-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:123-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:124-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:125-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:126-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:127-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:18 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:128-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:129-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:18 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:13-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:130-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,9,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:131-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:132-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:133-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:134-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:135-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:136-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:137-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:138-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-23,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:139-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:14-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,11,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:140-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,22,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:141-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:21 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:142-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-24,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:143-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:144-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:145-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:146-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:147-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:148-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:149-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:15-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:21 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:150-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,22,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:151-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:18 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:152-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-20,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:153-4 Game Deck:12: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,14,& turns:17 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:154-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:155-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:156-4 Game Deck:12: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
